UNC125_BT474_1	UNC125_MCF10A_1	UNC125_MCF7_1	UNC125_MDA231_1	UNC125_SUM159_1	UNC125_T47D_1	UNC965_BT474_1	UNC965_BT474_2	UNC965_HCC1806_1	UNC965_MCF10A_1	UNC965_MCF7_1	UNC965_MCF7_2	UNC965_MDA231_1	UNC965_MDA231_2	UNC965_SUM159_1	UNC965_SUM159_2	UNC965_T47D_1	UNC965_T47D_2	Organism	Protein.Existence	Protein.Length	Number.Of.Imputations	Normal_vs_Basal_logFC	Normal_vs_Basal_AveExpr	Normal_vs_Basal_t	Normal_vs_Basal_P.Value	Normal_vs_Basal_adj.P.Val	Normal_vs_Basal_B	Normal_vs_Basal_-log(P.Value)	Normal_vs_Basal_-log(adj.P.Val)	Protein	Protein.ID	Entry.Name	Gene	Description	Indistinguishable.Proteins	Normal_vs_Basal_Valid	Normal_vs_Basal_Significant
12.93701171875	13.81668472290039	15.782312393188477	16.3963623046875	13.010455131530762	14.603297233581543	15.29707145690918	14.392494201660156	13.855929374694824	13.532347679138184	14.584127426147461	14.010932922363281	16.819068908691406	16.34402084350586	16.096221923828125	13.197985649108887	14.985138893127441	15.077579498291016	Homo sapiens	1:Experimental evidence at protein level	468	10	1.15766223375918	14.7024392518917	1.29479104556258	0.209537984289774	0.890284779497952	-5.15451160221731	0.678737238224386	0.0504710513532242	sp|Q96HE7|ERO1A_HUMAN	Q96HE7	ERO1A_HUMAN	ERO1A	ERO1-like protein alpha		+	
17.47176170349121	16.869504928588867	17.079788208007812	16.34526824951172	17.314701080322266	15.843969345092773	17.540998458862305	17.14072608947754	16.974628448486328	16.46167755126953	16.963911056518555	17.61644172668457	18.08043670654297	17.772525787353516	17.132598876953125	17.021621704101562	17.64171028137207	17.419376373291016	Homo sapiens	1:Experimental evidence at protein level	289	0	0.278088242548762	17.1556967655849	0.372772262797328	0.713077885229374	0.96486608584171	-5.87230851783218	0.146863032170555	0.0155329583823277	sp|Q96HS1|PGAM5_HUMAN	Q96HS1	PGAM5_HUMAN	PGAM5	Serine/threonine-protein phosphatase PGAM5, mitochondrial		+	
16.795808792114258	16.584182739257812	16.19083595275879	16.08805274963379	16.166318893432617	15.737284660339355	15.525701522827148	15.031956672668457	15.767993927001953	14.716343879699707	14.508272171020508	14.04889965057373	15.457311630249023	15.191807746887207	16.135234832763672	15.542877197265625	14.381610870361328	14.992452621459961	Homo sapiens	1:Experimental evidence at protein level	432	8	-0.14173784385757	15.5281796132447	-0.128778582434347	0.89876611396167	0.974704925422125	-5.93183769488077	0.0463533100812177	0.0111268393336873	sp|Q96I99|SUCB2_HUMAN	Q96I99	SUCB2_HUMAN	SUCLG2	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial		+	
16.2050838470459	14.277139663696289	15.959126472473145	14.57906436920166	14.224320411682129	16.145078659057617	16.117401123046875	15.429274559020996	14.578728675842285	13.867630958557129	16.408674240112305	16.165693283081055	13.371400833129883	14.384428977966309	13.894571304321289	13.99965763092041	15.902249336242676	15.168187141418457	Homo sapiens	1:Experimental evidence at protein level	420	6	-0.145119945231942	15.0629355017498	-0.179238349889336	0.859479685949417	0.96486608584171	-5.92425646833726	0.0657643835311241	0.0155329583823277	sp|Q96IJ6|GMPPA_HUMAN	Q96IJ6	GMPPA_HUMAN	GMPPA	Mannose-1-phosphate guanylyltransferase regulatory subunit alpha		+	
13.199722290039062	14.265646934509277	14.22425651550293	13.032979011535645	12.77854061126709	13.05593490600586	14.87166976928711	13.625444412231445	17.635765075683594	17.513526916503906	13.315855026245117	13.988454818725586	18.421354293823242	18.00088119506836	16.649229049682617	16.80645751953125	17.567575454711914	16.88378143310547	Homo sapiens	1:Experimental evidence at protein level	2506	10	-0.046647927416327	15.2733494792752	-0.0414656661724568	0.96731889932804	0.982837384343998	-5.93909387854065	0.0144303269648988	0.00751833254856876	sp|Q96JM2|ZN462_HUMAN	Q96JM2	ZN462_HUMAN	ZNF462	Zinc finger protein 462		+	
12.595060348510742	13.249147415161133	11.934935569763184	11.995489120483398	12.379586219787598	13.328587532043457	18.11075782775879	17.547466278076172	13.936142921447754	16.009031295776367	15.79168701171875	15.808807373046875	16.34743881225586	16.40349769592285	17.137813568115234	17.30364990234375	17.33438491821289	16.558496475219727	Homo sapiens	1:Experimental evidence at protein level	570	6	0.118091037209346	15.1410289532153	0.0976147339825123	0.923169860514445	0.974704925422125	-5.93528107720254	0.0347183827259652	0.0111268393336873	sp|Q96JP5|ZFP91_HUMAN	Q96JP5	ZFP91_HUMAN	ZFP91	E3 ubiquitin-protein ligase ZFP91		+	
14.333925247192383	13.584919929504395	13.16954517364502	12.660059928894043	12.128143310546875	13.66779613494873	23.20714569091797	23.058753967285156	22.915597915649414	22.490489959716797	22.35415267944336	22.841527938842773	23.71139907836914	23.27812957763672	23.253271102905273	23.602039337158203	22.29993438720703	21.7279109954834	Homo sapiens	1:Experimental evidence at protein level	1210	6	1.68390424378584	19.5034689269277	0.577147276666011	0.570015600213729	0.948279453877348	-5.77862571685459	0.244113258373074	0.023063659083654	sp|Q96KQ7|EHMT2_HUMAN	Q96KQ7	EHMT2_HUMAN	EHMT2	Histone-lysine N-methyltransferase EHMT2		+	
14.077737808227539	13.599214553833008	14.226235389709473	13.07519817352295	12.882832527160645	11.97653579711914	17.060529708862305	15.866055488586426	16.786972045898438	16.016143798828125	16.347864151000977	15.112821578979492	17.85960578918457	17.76491355895996	17.399211883544922	17.392309188842773	17.123823165893555	16.463491439819336	Homo sapiens	1:Experimental evidence at protein level	1074	4	1.01680395633085	15.5493886202718	1.02246006679307	0.31827251122202	0.939518626128172	-5.4425834951547	0.497200869202184	0.0270946055107693	sp|Q96KR1|ZFR_HUMAN	Q96KR1	ZFR_HUMAN	ZFR	Zinc finger RNA-binding protein		+	
19.307065963745117	17.937044143676758	15.982573509216309	16.182647705078125	14.541937828063965	17.10323143005371	17.300376892089844	17.030271530151367	16.887081146240234	16.78983497619629	15.614747047424316	14.497665405273438	14.809174537658691	15.032288551330566	16.492332458496094	17.064926147460938	16.718942642211914	17.013736724853516	Homo sapiens	1:Experimental evidence at protein level	669	3	-1.80250633570946	16.4862484094404	-1.54245666660786	0.137993975672049	0.747062182476219	-4.84375335397271	0.860139872942933	0.126643247739693	sp|Q96PK6|RBM14_HUMAN	Q96PK6	RBM14_HUMAN	RBM14	RNA-binding protein 14		+	
13.346855163574219	13.162689208984375	12.6959810256958	13.004165649414062	12.074735641479492	13.052903175354004	14.297171592712402	13.562146186828613	16.39493179321289	17.133127212524414	15.15512752532959	14.532265663146973	16.322505950927734	16.449113845825195	16.365650177001953	16.129430770874023	15.97183895111084	14.73904037475586	Homo sapiens	1:Experimental evidence at protein level	800	11	-0.205695650459361	14.6446820711744	-0.250510027481983	0.80464320472143	0.96486608584171	-5.9093340706497	0.094396652017862	0.0155329583823277	sp|Q96PV6|LENG8_HUMAN	Q96PV6	LENG8_HUMAN	LENG8	Leukocyte receptor cluster member 8		+	
14.311946868896484	13.903046607971191	13.098212242126465	12.842328071594238	11.914116859436035	12.860319137573242	18.123126983642578	17.552494049072266	15.769062995910645	16.463550567626953	17.430892944335938	17.6552677154541	17.60732650756836	17.57600212097168	17.790353775024414	17.881549835205078	18.176963806152344	17.90179443359375	Homo sapiens	1:Experimental evidence at protein level	312	4	0.366434383125689	15.9693628143836	0.293890534575555	0.771745153715904	0.96486608584171	-5.89784408960625	0.112526089051632	0.0155329583823277	sp|Q96QR8|PURB_HUMAN	Q96QR8	PURB_HUMAN	PURB	Transcriptional regulator protein Pur-beta		+	
25.71933364868164	26.74835777282715	26.991811752319336	26.432697296142578	27.149200439453125	26.84620475769043	18.87891387939453	18.346786499023438	20.635385513305664	20.84222984313965	18.839845657348633	18.882644653320312	19.730712890625	19.508487701416016	19.607585906982422	19.65053939819336	19.902429580688477	19.48918342590332	Homo sapiens	1:Experimental evidence at protein level	725	0	-2.22536054520878	22.0686182546698	-0.663608922661609	0.514206867470875	0.939518626128172	-5.72725101817796	0.288862127450472	0.0270946055107693	sp|Q96RQ3|MCCA_HUMAN	Q96RQ3	MCCA_HUMAN	MCCC1	Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial		+	
13.169388771057129	14.16612434387207	13.137201309204102	13.561602592468262	13.489150047302246	12.674040794372559	16.923051834106445	16.62131118774414	15.832184791564941	16.028404235839844	17.323970794677734	17.14662742614746	18.338878631591797	18.28143882751465	17.246932983398438	17.54274559020996	17.311473846435547	16.786745071411133	Homo sapiens	1:Experimental evidence at protein level	655	6	0.886704186557431	15.7992233918996	0.842527549198602	0.409047056473604	0.939518626128172	-5.59941127911327	0.388226728199781	0.0270946055107693	sp|Q96SB4|SRPK1_HUMAN	Q96SB4	SRPK1_HUMAN	SRPK1	SRSF protein kinase 1		+	
12.65068531036377	13.363282203674316	13.338902473449707	12.798175811767578	12.396531105041504	12.425692558288574	17.197500228881836	17.04305648803711	15.770938873291016	15.92465877532959	17.11605453491211	16.859102249145508	17.21310806274414	16.93649673461914	15.97709846496582	16.036827087402344	16.257383346557617	15.702031135559082	Homo sapiens	1:Experimental evidence at protein level	1273	6	0.341473192073911	15.2155680937578	0.335151536563054	0.740856968064265	0.96486608584171	-5.88523229719261	0.130265630045471	0.0155329583823277	sp|Q96ST3|SIN3A_HUMAN	Q96ST3	SIN3A_HUMAN	SIN3A	Paired amphipathic helix protein Sin3a		+	
13.271403312683105	13.579119682312012	13.274203300476074	14.56700325012207	14.093292236328125	15.87566089630127	14.821799278259277	14.477859497070312	14.480340957641602	15.64882755279541	14.8641357421875	14.078890800476074	16.562522888183594	16.61184310913086	17.10030746459961	17.039358139038086	16.929964065551758	16.59550666809082	Homo sapiens	1:Experimental evidence at protein level	309	7	0.878958799337367	15.1939210150769	1.01339133335557	0.322481398278462	0.939518626128172	-5.45114483871536	0.491495331751236	0.0270946055107693	sp|Q99439|CNN2_HUMAN	Q99439	CNN2_HUMAN	CNN2	Calponin-2		+	
13.885910034179688	13.2244234085083	13.431640625	12.635233879089355	11.502032279968262	12.305197715759277	17.463581085205078	16.874643325805664	16.477420806884766	16.052494049072266	17.255760192871094	17.08414077758789	17.954116821289062	17.90155792236328	17.234983444213867	17.029600143432617	17.54215431213379	17.20362663269043	Homo sapiens	1:Experimental evidence at protein level	802	6	0.821693499874584	15.6455934963219	0.671575874124762	0.509221679141481	0.939518626128172	-5.7221719328054	0.293093115365792	0.0270946055107693	sp|Q99459|CDC5L_HUMAN	Q99459	CDC5L_HUMAN	CDC5L	Cell division cycle 5-like protein		+	
12.910523414611816	12.89881706237793	13.046751022338867	12.678004264831543	13.064294815063477	11.734508514404297	17.51021385192871	17.202486038208008	17.849159240722656	17.130990982055664	17.030622482299805	16.825424194335938	17.192066192626953	16.907119750976562	18.60960578918457	18.929615020751953	17.75300407409668	17.176897048950195	Homo sapiens	1:Experimental evidence at protein level	1024	6	1.11429104301787	15.833322428282	0.800132289295408	0.432650332287264	0.939518626128172	-5.63228470893829	0.363862958398805	0.0270946055107693	sp|Q99575|POP1_HUMAN	Q99575	POP1_HUMAN	POP1	Ribonucleases P/MRP protein subunit POP1		+	
15.798576354980469	16.60508155822754	16.83635711669922	16.890134811401367	15.529510498046875	13.857590675354004	16.653980255126953	16.640920639038086	16.571712493896484	16.50896644592285	16.939912796020508	16.57294273376465	15.782276153564453	16.11252784729004	15.680193901062012	15.32435417175293	15.298553466796875	16.730688095092773	Homo sapiens	1:Experimental evidence at protein level	299	0	-0.831694196685547	16.1402388807462	-0.927955873388961	0.36404155393612	0.939518626128172	-5.52840472174596	0.43884904048517	0.0270946055107693	sp|Q99623|PHB2_HUMAN	Q99623	PHB2_HUMAN	PHB2	Prohibitin-2		+	
17.701953887939453	16.855859756469727	15.818314552307129	15.448134422302246	15.966504096984863	16.93194007873535	16.57491683959961	15.558114051818848	16.817508697509766	16.811473846435547	16.588865280151367	16.854127883911133	17.460407257080078	17.160381317138672	16.216867446899414	16.149580001831055	17.097097396850586	15.87562370300293	Homo sapiens	1:Experimental evidence at protein level	261	0	-0.670280014251176	16.5608499543941	-0.792290925935218	0.437107089601426	0.939518626128172	-5.6381910212595	0.35941214947052	0.0270946055107693	sp|Q99714|HCD2_HUMAN	Q99714	HCD2_HUMAN	HSD17B10	3-hydroxyacyl-CoA dehydrogenase type-2		+	
13.32331657409668	14.304108619689941	15.063127517700195	14.433294296264648	12.840882301330566	12.3909912109375	18.256921768188477	17.423370361328125	16.06805992126465	16.95050621032715	17.89982795715332	17.823143005371094	18.11465835571289	17.78095817565918	17.660053253173828	17.85177993774414	17.056673049926758	16.076663970947266	Homo sapiens	1:Experimental evidence at protein level	332	2	0.421445114306549	16.1168523262167	0.384449336390579	0.704535822071433	0.96486608584171	-5.86802164191375	0.152096920322628	0.0155329583823277	sp|Q99729|ROAA_HUMAN	Q99729	ROAA_HUMAN	HNRNPAB	Heterogeneous nuclear ribonucleoprotein A/B		+	
14.745171546936035	15.532489776611328	16.02190399169922	16.46523094177246	14.792522430419922	14.076993942260742	14.936837196350098	14.540221214294434	14.819470405578613	15.815282821655273	15.22080135345459	15.670391082763672	16.42992401123047	17.149887084960938	16.262632369995117	16.112438201904297	14.139891624450684	15.353500366210938	Homo sapiens	1:Experimental evidence at protein level	543	3	0.0495303115964809	15.451978906344	0.063792327000152	0.949742798289534	0.982837384343998	-5.93794631904132	0.0223939909293081	0.00751833254856876	sp|Q99832|TCPH_HUMAN	Q99832	TCPH_HUMAN	CCT7	T-complex protein 1 subunit eta		+	
13.618179321289062	13.884334564208984	12.272802352905273	13.176739692687988	11.699520111083984	12.160112380981445	18.60210418701172	18.05356788635254	18.17346954345703	18.542341232299805	18.3635311126709	18.229036331176758	19.63571548461914	19.415767669677734	19.189926147460938	19.214811325073242	18.473020553588867	17.835092544555664	Homo sapiens	1:Experimental evidence at protein level	306	6	0.598164600776858	16.5870252884599	0.352061264730086	0.728323253171369	0.96486608584171	-5.87959112190256	0.137675824107518	0.0155329583823277	sp|Q99848|EBP2_HUMAN	Q99848	EBP2_HUMAN	EBNA1BP2	Probable rRNA-processing protein EBP2		+	
21.20470428466797	19.449010848999023	17.294239044189453	16.168256759643555	16.823335647583008	15.454565048217773	19.97709083557129	19.565107345581055	18.551000595092773	17.938133239746094	18.77705955505371	19.37150764465332	19.89841651916504	19.51058578491211	20.606582641601562	20.74837875366211	18.447093963623047	17.812000274658203	Homo sapiens	1:Experimental evidence at protein level	126	0	-0.197575453258935	18.7302827432381	-0.183479703316664	0.856192956621219	0.96486608584171	-5.92350639511583	0.0674283491636111	0.0155329583823277	sp|Q99879|H2B1M_HUMAN	Q99879	H2B1M_HUMAN	H2BC14	Histone H2B type 1-M		+	
12.955013275146484	13.661179542541504	12.380205154418945	12.461573600769043	13.123632431030273	12.592070579528809	16.548259735107422	15.841058731079102	15.29684829711914	15.283498764038086	16.91121482849121	16.191370010375977	16.576908111572266	15.97203254699707	16.800819396972656	16.736221313476562	17.172529220581055	16.666345596313477	Homo sapiens	1:Experimental evidence at protein level	751	7	0.496000956612455	15.1197451017271	0.507172791868146	0.617352182222037	0.952243407083487	-5.81512974679034	0.209467012368261	0.0212520255214906	sp|Q99985|SEM3C_HUMAN	Q99985	SEM3C_HUMAN	SEMA3C	Semaphorin-3C		+	
16.793201446533203	16.425342559814453	16.267580032348633	14.791116714477539	15.354241371154785	16.66214942932129	16.872623443603516	16.528047561645508	15.868517875671387	16.25486946105957	17.449092864990234	16.703866958618164	14.524991035461426	15.994078636169434	15.00165843963623	15.575648307800293	16.74375343322754	16.398290634155273	Homo sapiens	1:Experimental evidence at protein level	284	2	-1.30067000074127	16.1406056897841	-1.62714951897168	0.118713654040308	0.741345529310353	-4.72769307835004	0.925499327099903	0.129979327112763	sp|Q9BPW8|NIPS1_HUMAN	Q9BPW8	NIPS1_HUMAN	NIPSNAP1	Protein NipSnap homolog 1		+	
13.674483299255371	13.67708969116211	12.82569694519043	12.433977127075195	13.432723999023438	11.78746509552002	17.9210205078125	17.483295440673828	17.13518714904785	17.397090911865234	17.33796501159668	17.13785743713379	19.43994903564453	19.011762619018555	17.884037017822266	17.956193923950195	17.862485885620117	17.425172805786133	Homo sapiens	1:Experimental evidence at protein level	737	6	0.856334265186504	16.1249450606363	0.610328891911619	0.548234738061552	0.944803630219455	-5.75972392785844	0.261033449514386	0.0246584467014336	sp|Q9BQ39|DDX50_HUMAN	Q9BQ39	DDX50_HUMAN	DDX50	ATP-dependent RNA helicase DDX50		+	
12.485411643981934	14.056253433227539	13.599306106567383	13.432535171508789	13.107420921325684	12.453897476196289	16.887754440307617	16.694488525390625	17.051576614379883	16.80608558654785	16.95956039428711	16.630733489990234	17.411746978759766	17.438861846923828	17.38417625427246	17.616836547851562	16.751144409179688	16.47601318359375	Homo sapiens	1:Experimental evidence at protein level	92	6	0.441131893823984	15.6709355895426	0.419144885135042	0.679393899915468	0.96486608584171	-5.85451681022375	0.167878356855076	0.0155329583823277	sp|Q9BQ48|RM34_HUMAN	Q9BQ48	RM34_HUMAN	MRPL34	Large ribosomal subunit protein bL34m		+	
16.459978103637695	14.728839874267578	14.130633354187012	13.40213394165039	12.337824821472168	14.356815338134766	17.47541618347168	17.501537322998047	14.284868240356445	15.761873245239258	14.142820358276367	15.28657054901123	15.154805183410645	15.76671028137207	14.791104316711426	14.336069107055664	16.688955307006836	16.504459381103516	Homo sapiens	1:Experimental evidence at protein level	325	8	-1.23952808684944	15.1556711227429	-1.58476016511919	0.128061163701136	0.741345529310353	-4.78637820501958	0.892582556028285	0.129979327112763	sp|Q9BQ69|MACD1_HUMAN	Q9BQ69	MACD1_HUMAN	MACROD1	ADP-ribose glycohydrolase MACROD1		+	
